"rules","support","confidence","lift"
"196","{rice,sugar} => {whole milk}",0.00122013218098627,1,3.91364902506964
"323","{canned fish,hygiene articles} => {whole milk}",0.00111845449923742,1,3.91364902506964
"1643","{root vegetables,butter,rice} => {whole milk}",0.00101677681748856,1,3.91364902506964
"1705","{root vegetables,whipped/sour cream,flour} => {whole milk}",0.00172852058973055,1,3.91364902506964
"1716","{butter,soft cheese,domestic eggs} => {whole milk}",0.00101677681748856,1,3.91364902506964
"1985","{pip fruit,butter,hygiene articles} => {whole milk}",0.00101677681748856,1,3.91364902506964
"1994","{root vegetables,whipped/sour cream,hygiene articles} => {whole milk}",0.00101677681748856,1,3.91364902506964
"1999","{pip fruit,root vegetables,hygiene articles} => {whole milk}",0.00101677681748856,1,3.91364902506964
"2035","{cream cheese ,domestic eggs,sugar} => {whole milk}",0.00111845449923742,1,3.91364902506964
"2039","{curd,domestic eggs,sugar} => {whole milk}",0.00101677681748856,1,3.91364902506964
"2181","{cream cheese ,domestic eggs,napkins} => {whole milk}",0.00111845449923742,1,3.91364902506964
"3450","{tropical fruit,root vegetables,yogurt,oil} => {whole milk}",0.00111845449923742,1,3.91364902506964
"3453","{root vegetables,other vegetables,yogurt,oil} => {whole milk}",0.00142348754448399,1,3.91364902506964
"3479","{root vegetables,other vegetables,butter,white bread} => {whole milk}",0.00101677681748856,1,3.91364902506964
"3541","{pork,other vegetables,butter,whipped/sour cream} => {whole milk}",0.00101677681748856,1,3.91364902506964
"3578","{other vegetables,butter,whipped/sour cream,domestic eggs} => {whole milk}",0.00122013218098627,1,3.91364902506964
"3658","{citrus fruit,whipped/sour cream,rolls/buns,pastry} => {whole milk}",0.00101677681748856,1,3.91364902506964
"3688","{pip fruit,root vegetables,other vegetables,bottled water} => {whole milk}",0.00111845449923742,1,3.91364902506964
"3725","{sausage,tropical fruit,root vegetables,rolls/buns} => {whole milk}",0.00101677681748856,1,3.91364902506964
"3756","{tropical fruit,root vegetables,other vegetables,yogurt,oil} => {whole milk}",0.00101677681748856,1,3.91364902506964
"2036","{other vegetables,cream cheese ,sugar} => {whole milk}",0.00152516522623284,0.9375,3.66904596100279
"3724","{sausage,tropical fruit,root vegetables,yogurt} => {whole milk}",0.00152516522623284,0.9375,3.66904596100279
"2052","{citrus fruit,domestic eggs,sugar} => {whole milk}",0.00142348754448399,0.933333333333333,3.652739090065
"2054","{yogurt,domestic eggs,sugar} => {whole milk}",0.00142348754448399,0.933333333333333,3.652739090065
"2208","{pip fruit,whipped/sour cream,cream cheese } => {whole milk}",0.00132180986273513,0.928571428571429,3.63410266613609
"3431","{root vegetables,other vegetables,yogurt,rice} => {whole milk}",0.00132180986273513,0.928571428571429,3.63410266613609
"3509","{beef,tropical fruit,yogurt,rolls/buns} => {whole milk}",0.00132180986273513,0.928571428571429,3.63410266613609
"175","{whipped/sour cream,house keeping products} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"203","{rice,bottled water} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"1723","{root vegetables,whipped/sour cream,soft cheese} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"1844","{butter,whipped/sour cream,sliced cheese} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"1988","{tropical fruit,butter,hygiene articles} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"1991","{tropical fruit,domestic eggs,hygiene articles} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"2060","{root vegetables,whipped/sour cream,sugar} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"2112","{tropical fruit,long life bakery product,napkins} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"2397","{butter,whipped/sour cream,coffee} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"3439","{root vegetables,other vegetables,yogurt,hard cheese} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"3550","{frankfurter,tropical fruit,root vegetables,yogurt} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"3559","{pip fruit,root vegetables,other vegetables,brown bread} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"3579","{tropical fruit,butter,yogurt,domestic eggs} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
