"rules","support","confidence","lift"
"13","{mustard} => {whole milk}",0.00518556176919166,0.432203389830508,1.69149237524196
"11","{mustard} => {rolls/buns}",0.00427046263345196,0.355932203389831,1.93509851870591
"8","{mustard} => {root vegetables}",0.00335536349771225,0.279661016949153,2.56573330381988
"12","{mustard} => {other vegetables}",0.0032536858159634,0.271186440677966,1.4015337068144
"7","{mustard} => {tropical fruit}",0.00264361972547026,0.220338983050847,2.09983904874524
"1","{mustard} => {frankfurter}",0.0025419420437214,0.211864406779661,3.59256282875511
"5","{mustard} => {sausage}",0.00233858668022369,0.194915254237288,2.07466615305598
"9","{mustard} => {soda}",0.00233858668022369,0.194915254237288,1.11777931511588
"10","{mustard} => {yogurt}",0.00233858668022369,0.194915254237288,1.39722414389485
"4","{mustard} => {shopping bags}",0.00203355363497712,0.169491525423729,1.72027776320162
"6","{mustard} => {bottled water}",0.00203355363497712,0.169491525423729,1.53353187906382
"2","{mustard} => {domestic eggs}",0.00183019827147941,0.152542372881356,2.40425358539765
"3","{mustard} => {citrus fruit}",0.00183019827147941,0.152542372881356,1.84306417357265
